uri,kind,size_bytes,dtype,shape,retention,confidentiality,source_system,family,workflow_seat,source_abspath,note
mi/vastai/perplexity/physics_A/mistral-8b/base/base/logprobs_20251130_030832_mistral-8b_base_physics_A.jsonl,wire_payload,679053,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\mistral-8b\base\base\logprobs_20251130_030832_mistral-8b_base_physics_A.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/mistral-8b/base/base/logprobs_merged.jsonl,wire_payload,679055,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\mistral-8b\base\base\logprobs_merged.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/mistral-8b/base/base/run_20251130_030832_mistral-8b_base_physics_A.log,wire_payload,8311,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\mistral-8b\base\base\run_20251130_030832_mistral-8b_base_physics_A.log,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/mistral-8b/base/base/summary_20251130_030832_mistral-8b_base_physics_A.json,wire_payload,319,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\mistral-8b\base\base\summary_20251130_030832_mistral-8b_base_physics_A.json,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/mistral-8b/sft/sft/logprobs_20251130_030929_mistral-8b_sft_physics_A.jsonl,wire_payload,681927,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\mistral-8b\sft\sft\logprobs_20251130_030929_mistral-8b_sft_physics_A.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/mistral-8b/sft/sft/logprobs_merged.jsonl,wire_payload,681929,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\mistral-8b\sft\sft\logprobs_merged.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/mistral-8b/sft/sft/run_20251130_030929_mistral-8b_sft_physics_A.log,wire_payload,8310,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\mistral-8b\sft\sft\run_20251130_030929_mistral-8b_sft_physics_A.log,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/mistral-8b/sft/sft/summary_20251130_030929_mistral-8b_sft_physics_A.json,wire_payload,320,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\mistral-8b\sft\sft\summary_20251130_030929_mistral-8b_sft_physics_A.json,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-0_5b/base/base/logprobs_20251130_013913_qwen-0_5b_base_physics_A.jsonl,wire_payload,751082,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-0_5b\base\base\logprobs_20251130_013913_qwen-0_5b_base_physics_A.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-0_5b/base/base/logprobs_20251130_014535_qwen-0_5b_base_physics_A.jsonl,wire_payload,751182,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-0_5b\base\base\logprobs_20251130_014535_qwen-0_5b_base_physics_A.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-0_5b/base/base/logprobs_20251130_015425_qwen-0_5b_base_physics_A.jsonl,wire_payload,751082,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-0_5b\base\base\logprobs_20251130_015425_qwen-0_5b_base_physics_A.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-0_5b/base/base/logprobs_merged.jsonl,wire_payload,751182,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-0_5b\base\base\logprobs_merged.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-0_5b/base/base/logprobs_test_fix.jsonl,wire_payload,751182,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-0_5b\base\base\logprobs_test_fix.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-0_5b/base/base/run_20251130_013913_qwen-0_5b_base_physics_A.log,wire_payload,8209,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-0_5b\base\base\run_20251130_013913_qwen-0_5b_base_physics_A.log,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-0_5b/base/base/run_20251130_014535_qwen-0_5b_base_physics_A.log,wire_payload,8310,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-0_5b\base\base\run_20251130_014535_qwen-0_5b_base_physics_A.log,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-0_5b/base/base/run_20251130_015425_qwen-0_5b_base_physics_A.log,wire_payload,8209,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-0_5b\base\base\run_20251130_015425_qwen-0_5b_base_physics_A.log,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-0_5b/base/base/run_test_fix.log,wire_payload,8177,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-0_5b\base\base\run_test_fix.log,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-0_5b/base/base/summary_20251130_013913_qwen-0_5b_base_physics_A.json,wire_payload,299,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-0_5b\base\base\summary_20251130_013913_qwen-0_5b_base_physics_A.json,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-0_5b/base/base/summary_20251130_014535_qwen-0_5b_base_physics_A.json,wire_payload,298,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-0_5b\base\base\summary_20251130_014535_qwen-0_5b_base_physics_A.json,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-0_5b/base/base/summary_20251130_015425_qwen-0_5b_base_physics_A.json,wire_payload,298,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-0_5b\base\base\summary_20251130_015425_qwen-0_5b_base_physics_A.json,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-0_5b/base/base/summary_test_fix.json,wire_payload,267,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-0_5b\base\base\summary_test_fix.json,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-0_5b/sft/sft/logprobs_20251130_015458_qwen-0_5b_sft_physics_A.jsonl,wire_payload,751815,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-0_5b\sft\sft\logprobs_20251130_015458_qwen-0_5b_sft_physics_A.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-0_5b/sft/sft/logprobs_merged.jsonl,wire_payload,751915,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-0_5b\sft\sft\logprobs_merged.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-0_5b/sft/sft/run_20251130_015458_qwen-0_5b_sft_physics_A.log,wire_payload,8208,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-0_5b\sft\sft\run_20251130_015458_qwen-0_5b_sft_physics_A.log,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-0_5b/sft/sft/summary_20251130_015458_qwen-0_5b_sft_physics_A.json,wire_payload,306,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-0_5b\sft\sft\summary_20251130_015458_qwen-0_5b_sft_physics_A.json,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-14b/base/base/logprobs_20251130_015949_qwen-14b_base_physics_A.jsonl,wire_payload,680573,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-14b\base\base\logprobs_20251130_015949_qwen-14b_base_physics_A.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-14b/base/base/logprobs_merged.jsonl,wire_payload,680673,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-14b\base\base\logprobs_merged.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-14b/base/base/run_20251130_015949_qwen-14b_base_physics_A.log,wire_payload,8208,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-14b\base\base\run_20251130_015949_qwen-14b_base_physics_A.log,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-14b/base/base/summary_20251130_015949_qwen-14b_base_physics_A.json,wire_payload,296,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-14b\base\base\summary_20251130_015949_qwen-14b_base_physics_A.json,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-14b/sft/sft/logprobs_20251130_020057_qwen-14b_sft_physics_A.jsonl,wire_payload,683102,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-14b\sft\sft\logprobs_20251130_020057_qwen-14b_sft_physics_A.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-14b/sft/sft/logprobs_merged.jsonl,wire_payload,683202,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-14b\sft\sft\logprobs_merged.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-14b/sft/sft/run_20251130_020057_qwen-14b_sft_physics_A.log,wire_payload,8207,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-14b\sft\sft\run_20251130_020057_qwen-14b_sft_physics_A.log,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-14b/sft/sft/summary_20251130_020057_qwen-14b_sft_physics_A.json,wire_payload,303,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-14b\sft\sft\summary_20251130_020057_qwen-14b_sft_physics_A.json,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-1_5b/base/base/logprobs_20251130_015529_qwen-1_5b_base_physics_A.jsonl,wire_payload,757406,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-1_5b\base\base\logprobs_20251130_015529_qwen-1_5b_base_physics_A.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-1_5b/base/base/logprobs_merged.jsonl,wire_payload,757506,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-1_5b\base\base\logprobs_merged.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-1_5b/base/base/run_20251130_015529_qwen-1_5b_base_physics_A.log,wire_payload,8209,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-1_5b\base\base\run_20251130_015529_qwen-1_5b_base_physics_A.log,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-1_5b/base/base/summary_20251130_015529_qwen-1_5b_base_physics_A.json,wire_payload,299,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-1_5b\base\base\summary_20251130_015529_qwen-1_5b_base_physics_A.json,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-1_5b/sft/sft/logprobs_20251130_015607_qwen-1_5b_sft_physics_A.jsonl,wire_payload,758481,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-1_5b\sft\sft\logprobs_20251130_015607_qwen-1_5b_sft_physics_A.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-1_5b/sft/sft/logprobs_merged.jsonl,wire_payload,758581,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-1_5b\sft\sft\logprobs_merged.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-1_5b/sft/sft/run_20251130_015607_qwen-1_5b_sft_physics_A.log,wire_payload,8208,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-1_5b\sft\sft\run_20251130_015607_qwen-1_5b_sft_physics_A.log,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-1_5b/sft/sft/summary_20251130_015607_qwen-1_5b_sft_physics_A.json,wire_payload,306,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-1_5b\sft\sft\summary_20251130_015607_qwen-1_5b_sft_physics_A.json,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-32b/base/base/logprobs_20251130_020205_qwen-32b_base_physics_A.jsonl,wire_payload,681818,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-32b\base\base\logprobs_20251130_020205_qwen-32b_base_physics_A.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-32b/base/base/logprobs_merged.jsonl,wire_payload,681918,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-32b\base\base\logprobs_merged.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-32b/base/base/run_20251130_020205_qwen-32b_base_physics_A.log,wire_payload,8208,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-32b\base\base\run_20251130_020205_qwen-32b_base_physics_A.log,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-32b/base/base/summary_20251130_020205_qwen-32b_base_physics_A.json,wire_payload,296,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-32b\base\base\summary_20251130_020205_qwen-32b_base_physics_A.json,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-32b/sft/sft/logprobs_20251130_020358_qwen-32b_sft_physics_A.jsonl,wire_payload,684236,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-32b\sft\sft\logprobs_20251130_020358_qwen-32b_sft_physics_A.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-32b/sft/sft/logprobs_merged.jsonl,wire_payload,684336,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-32b\sft\sft\logprobs_merged.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-32b/sft/sft/run_20251130_020358_qwen-32b_sft_physics_A.log,wire_payload,8207,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-32b\sft\sft\run_20251130_020358_qwen-32b_sft_physics_A.log,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-32b/sft/sft/summary_20251130_020358_qwen-32b_sft_physics_A.json,wire_payload,303,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-32b\sft\sft\summary_20251130_020358_qwen-32b_sft_physics_A.json,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-3b/base/base/logprobs_20251130_015643_qwen-3b_base_physics_A.jsonl,wire_payload,759360,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-3b\base\base\logprobs_20251130_015643_qwen-3b_base_physics_A.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-3b/base/base/logprobs_merged.jsonl,wire_payload,759460,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-3b\base\base\logprobs_merged.jsonl,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-3b/base/base/run_20251130_015643_qwen-3b_base_physics_A.log,wire_payload,8207,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-3b\base\base\run_20251130_015643_qwen-3b_base_physics_A.log,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
mi/vastai/perplexity/physics_A/qwen-3b/base/base/summary_20251130_015643_qwen-3b_base_physics_A.json,wire_payload,295,,,keep_forever,open,local-fs,mi-perplexity-nll,1-logprob,C:\Users\spenc\Downloads\h200_outputs_perplexity\physics_A\qwen-3b\base\base\summary_20251130_015643_qwen-3b_base_physics_A.json,per-token logprob jsonl; physics_A/B = two prose texts; base vs sft inside each
